Year,Obs Date,Weir Count Type,Maturity,Count
2008,8/29/2008,Counted live,Adult,36
2008,8/30/2008,Counted live,Adult,45
2008,8/31/2008,Counted live,Adult,83
2008,9/1/2008,Counted live,Adult,102
2008,9/2/2008,Counted live,Adult,62
2008,9/3/2008,Counted live,Adult,59
2008,9/4/2008,Counted live,Adult,57
2008,9/5/2008,Counted live,Adult,37
2008,9/6/2008,Counted live,Adult,21
2008,9/7/2008,Counted live,Adult,5
2008,9/8/2008,Counted live,Adult,24
2008,9/9/2008,Counted live,Adult,10
2008,9/10/2008,Counted live,Adult,35
2008,9/11/2008,Counted live,Adult,35
2008,9/12/2008,Counted live,Adult,17
2008,9/13/2008,Counted live,Adult,35
2008,9/14/2008,Counted live,Adult,21
2008,9/15/2008,Counted live,Adult,10
2008,9/16/2008,Counted live,Adult,13
2008,9/17/2008,Counted live,Adult,71
2008,9/18/2008,Counted live,Adult,24
2008,9/19/2008,Counted live,Adult,11
2008,9/20/2008,Counted live,Adult,11
2008,9/21/2008,Counted live,Adult,13
2008,9/22/2008,Counted live,Adult,11
2008,9/23/2008,Counted live,Adult,1
2008,9/24/2008,Counted live,Adult,4
2008,9/25/2008,Counted live,Adult,3
2008,9/26/2008,Counted live,Adult,1
2008,9/27/2008,Counted live,Adult,4
2008,9/28/2008,Counted live,Adult,11
2008,9/29/2008,Counted live,Adult,2
2008,9/30/2008,Counted live,Adult,5
2008,10/1/2008,Counted live,Adult,8
2008,10/2/2008,Counted live,Adult,18
2008,10/3/2008,Counted live,Adult,7
2008,10/4/2008,Counted live,Adult,3
2008,10/5/2008,Counted live,Adult,4
2008,10/6/2008,Counted live,Adult,1
2008,10/7/2008,Counted live,Adult,3
2008,10/8/2008,Counted live,Adult,4
2008,10/10/2008,Counted live,Adult,3
2008,10/12/2008,Counted live,Adult,2
2008,10/13/2008,Counted live,Adult,2
2008,10/14/2008,Counted live,Adult,1
2008,10/15/2008,Counted live,Adult,4
2008,10/16/2008,Counted live,Adult,8
2008,10/17/2008,Counted live,Adult,5
2008,10/18/2008,Counted live,Adult,6
2008,10/19/2008,Counted live,Adult,6
2008,10/20/2008,Counted live,Adult,24
2008,10/21/2008,Counted live,Adult,3
2008,10/25/2008,Counted live,Adult,16
2008,10/26/2008,Counted live,Adult,3
2008,10/29/2008,Counted live,Adult,6
2008,10/30/2008,Counted live,Adult,8
2008,10/31/2008,Counted live,Adult,118
2008,11/1/2008,Counted live,Adult,57
2008,11/2/2008,Counted live,Adult,1
2009,7/7/2009,Counted live,Adult,1
2009,7/25/2009,Counted live,Adult,1
2009,8/9/2009,Counted live,Adult,1
2009,8/10/2009,Counted live,Adult,4
2009,8/11/2009,Counted live,Adult,6
2009,8/12/2009,Counted live,Adult,3
2009,8/13/2009,Counted live,Adult,2
2009,8/14/2009,Counted live,Adult,7
2009,8/15/2009,Counted live,Adult,4
2009,8/16/2009,Counted live,Adult,3
2009,8/17/2009,Counted live,Adult,3
2009,8/18/2009,Counted live,Adult,1
2009,8/19/2009,Counted live,Adult,2
2009,8/20/2009,Counted live,Adult,6
2009,8/21/2009,Counted live,Adult,13
2009,8/22/2009,Counted live,Adult,7
2009,8/23/2009,Counted live,Adult,19
2009,8/24/2009,Counted live,Adult,25
2009,8/25/2009,Counted live,Adult,26
2009,8/26/2009,Counted live,Adult,22
2009,8/27/2009,Counted live,Adult,1
2009,8/28/2009,Counted live,Adult,15
2009,8/29/2009,Counted live,Adult,30
2009,8/30/2009,Counted live,Adult,23
2009,8/31/2009,Counted live,Adult,38
2009,9/1/2009,Counted live,Adult,37
2009,9/2/2009,Counted live,Adult,52
2009,9/3/2009,Counted live,Adult,18
2009,9/4/2009,Counted live,Adult,23
2009,9/5/2009,Counted live,Adult,12
2009,9/6/2009,Counted live,Adult,23
2009,9/7/2009,Counted live,Adult,34
2009,9/8/2009,Counted live,Adult,30
2009,9/9/2009,Counted live,Adult,47
2009,9/10/2009,Counted live,Adult,115
2009,9/11/2009,Counted live,Adult,72
2009,9/12/2009,Counted live,Adult,67
2009,9/13/2009,Counted live,Adult,27
2009,9/14/2009,Counted live,Adult,117
2009,9/15/2009,Counted live,Adult,37
2009,9/16/2009,Counted live,Adult,9
2009,9/17/2009,Counted live,Adult,100
2009,9/18/2009,Counted live,Adult,30
2009,9/19/2009,Counted live,Adult,62
2009,9/20/2009,Counted live,Adult,19
2009,9/21/2009,Counted live,Adult,52
2009,9/22/2009,Counted live,Adult,54
2009,9/23/2009,Counted live,Adult,36
2009,9/24/2009,Counted live,Adult,66
2009,9/25/2009,Counted live,Adult,24
2009,9/26/2009,Counted live,Adult,47
2009,9/27/2009,Counted live,Adult,29
2009,9/28/2009,Counted live,Adult,22
2009,9/29/2009,Counted live,Adult,22
2009,9/30/2009,Counted live,Adult,92
2009,10/1/2009,Counted live,Adult,2
2009,10/2/2009,Counted live,Adult,8
2009,10/3/2009,Counted live,Adult,11
2009,10/4/2009,Counted live,Adult,76
2009,10/5/2009,Counted live,Adult,64
2009,10/6/2009,Counted live,Adult,29
2009,10/7/2009,Counted live,Adult,1
2009,10/8/2009,Counted live,Adult,1
2009,10/9/2009,Counted live,Adult,4
2009,10/11/2009,Counted live,Adult,22
2009,10/12/2009,Counted live,Adult,7
2009,10/13/2009,Counted live,Adult,5
2009,10/14/2009,Counted live,Adult,2
2009,10/16/2009,Counted live,Adult,7
2009,10/17/2009,Counted live,Adult,5
2009,10/19/2009,Counted live,Adult,38
2009,10/20/2009,Counted live,Adult,12
2009,10/21/2009,Counted live,Adult,19
2009,10/22/2009,Counted live,Adult,13
2009,10/23/2009,Counted live,Adult,25
2009,10/24/2009,Counted live,Adult,20
2009,10/25/2009,Counted live,Adult,5
2009,10/26/2009,Counted live,Adult,6
2009,10/27/2009,Counted live,Adult,17
2009,10/28/2009,Counted live,Adult,21
2009,10/29/2009,Counted live,Adult,18
2009,10/30/2009,Counted live,Adult,3
2009,11/1/2009,Counted live,Adult,4
2009,11/2/2009,Counted live,Adult,9
2009,11/3/2009,Counted live,Adult,7
2009,11/4/2009,Counted live,Adult,85
2009,11/5/2009,Counted live,Adult,1
2009,11/7/2009,Counted live,Adult,1
2010,7/23/2010,Counted live,Adult,4
2010,7/24/2010,Counted live,Adult,1
2010,7/25/2010,Counted live,Adult,1
2010,7/31/2010,Counted live,Adult,1
2010,8/1/2010,Counted live,Adult,1
2010,8/7/2010,Counted live,Adult,7
2010,8/8/2010,Counted live,Adult,1
2010,8/9/2010,Counted live,Adult,2
2010,8/10/2010,Counted live,Adult,3
2010,8/11/2010,Counted live,Adult,6
2010,8/12/2010,Counted live,Adult,1
2010,8/19/2010,Counted live,Adult,1
2010,8/22/2010,Counted live,Adult,12
2010,8/23/2010,Counted live,Adult,17
2010,8/24/2010,Counted live,Adult,88
2010,8/25/2010,Counted live,Adult,7
2010,8/26/2010,Counted live,Adult,30
2010,8/27/2010,Counted live,Adult,16
2010,8/28/2010,Counted live,Adult,2
2010,8/29/2010,Counted live,Adult,27
2010,8/30/2010,Counted live,Adult,31
2010,8/31/2010,Counted live,Adult,55
2010,9/1/2010,Counted live,Adult,67
2010,9/2/2010,Counted live,Adult,54
2010,9/3/2010,Counted live,Adult,31
2010,9/4/2010,Counted live,Adult,27
2010,9/5/2010,Counted live,Adult,12
2010,9/6/2010,Counted live,Adult,26
2010,9/7/2010,Counted live,Adult,54
2010,9/8/2010,Counted live,Adult,75
2010,9/9/2010,Counted live,Adult,20
2010,9/10/2010,Counted live,Adult,41
2010,9/11/2010,Counted live,Adult,91
2010,9/12/2010,Counted live,Adult,30
2010,9/13/2010,Counted live,Adult,33
2010,9/14/2010,Counted live,Adult,23
2010,9/15/2010,Counted live,Adult,29
2010,9/16/2010,Counted live,Adult,15
2010,9/17/2010,Counted live,Adult,35
2010,9/18/2010,Counted live,Adult,20
2010,9/19/2010,Counted live,Adult,8
2010,9/20/2010,Counted live,Adult,8
2010,9/21/2010,Counted live,Adult,10
2010,9/22/2010,Counted live,Adult,6
2010,9/23/2010,Counted live,Adult,19
2010,9/24/2010,Counted live,Adult,8
2010,9/25/2010,Counted live,Adult,63
2010,9/26/2010,Counted live,Adult,59
2010,9/29/2010,Counted live,Adult,26
2010,9/30/2010,Counted live,Adult,22
2010,10/1/2010,Counted live,Adult,42
2010,10/2/2010,Counted live,Adult,84
2010,10/3/2010,Counted live,Adult,70
2010,10/4/2010,Counted live,Adult,211
2010,10/5/2010,Counted live,Adult,20
2010,10/6/2010,Counted live,Adult,76
2010,10/7/2010,Counted live,Adult,6
2010,10/8/2010,Counted live,Adult,31
2010,10/9/2010,Counted live,Adult,18
2010,10/15/2010,Counted live,Adult,55
2010,10/16/2010,Counted live,Adult,28
2010,10/19/2010,Counted live,Adult,79
2010,10/20/2010,Counted live,Adult,103
2010,10/21/2010,Counted live,Adult,94
2010,10/22/2010,Counted live,Adult,86
2010,10/23/2010,Counted live,Adult,277
2010,10/24/2010,Counted live,Adult,60
2010,10/25/2010,Counted live,Adult,50
2010,10/26/2010,Counted live,Adult,4
2010,10/27/2010,Counted live,Adult,95
2010,10/28/2010,Counted live,Adult,15
2010,10/29/2010,Counted live,Adult,5
2010,10/30/2010,Counted live,Adult,2
2010,10/31/2010,Counted live,Adult,10
2010,11/1/2010,Counted live,Adult,2
2010,11/2/2010,Counted live,Adult,8
2010,11/3/2010,Counted live,Adult,2
2010,11/4/2010,Counted live,Adult,2
2010,11/5/2010,Counted live,Adult,2
2010,11/6/2010,Counted live,Adult,19
2010,11/7/2010,Counted live,Adult,15
2010,11/8/2010,Counted live,Adult,14
2011,6/26/2011,Counted live,Adult,1
2011,7/26/2011,Counted live,Adult,1
2011,7/30/2011,Counted live,Adult,1
2011,7/31/2011,Counted live,Adult,1
2011,8/2/2011,Counted live,Adult,2
2011,8/4/2011,Counted live,Adult,2
2011,8/5/2011,Counted live,Adult,1
2011,8/6/2011,Counted live,Adult,2
2011,8/8/2011,Counted live,Adult,3
2011,8/9/2011,Counted live,Adult,3
2011,8/10/2011,Counted live,Adult,4
2011,8/11/2011,Counted live,Adult,4
2011,8/12/2011,Counted live,Adult,1
2011,8/13/2011,Counted live,Adult,6
2011,8/14/2011,Counted live,Adult,3
2011,8/15/2011,Counted live,Adult,8
2011,8/16/2011,Counted live,Adult,35
2011,8/17/2011,Counted live,Adult,26
2011,8/18/2011,Counted live,Adult,12
2011,8/19/2011,Counted live,Adult,6
2011,8/20/2011,Counted live,Adult,12
2011,8/23/2011,Counted live,Adult,4
2011,8/25/2011,Counted live,Adult,8
2011,8/26/2011,Counted live,Adult,25
2011,8/27/2011,Counted live,Adult,44
2011,8/28/2011,Counted live,Adult,48
2011,8/29/2011,Counted live,Adult,63
2011,8/30/2011,Counted live,Adult,43
2011,8/31/2011,Counted live,Adult,34
2011,9/1/2011,Counted live,Adult,61
2011,9/2/2011,Counted live,Adult,30
2011,9/3/2011,Counted live,Adult,44
2011,9/4/2011,Counted live,Adult,45
2011,9/5/2011,Counted live,Adult,25
2011,9/13/2011,Counted live,Adult,50
2011,9/14/2011,Counted live,Adult,86
2011,9/15/2011,Counted live,Adult,35
2011,9/16/2011,Counted live,Adult,26
2011,9/17/2011,Counted live,Adult,9
2011,9/18/2011,Counted live,Adult,18
2011,9/20/2011,Counted live,Adult,17
2011,9/23/2011,Counted live,Adult,63
2011,9/24/2011,Counted live,Adult,51
2011,9/25/2011,Counted live,Adult,65
2011,9/26/2011,Counted live,Adult,52
2011,9/27/2011,Counted live,Adult,35
2011,9/28/2011,Counted live,Adult,60
2011,9/29/2011,Counted live,Adult,53
2011,9/30/2011,Counted live,Adult,35
2011,10/1/2011,Counted live,Adult,10
2011,10/2/2011,Counted live,Adult,73
2011,10/3/2011,Counted live,Adult,35
2011,10/4/2011,Counted live,Adult,26
2011,10/5/2011,Counted live,Adult,2
2011,10/6/2011,Counted live,Adult,21
2011,10/7/2011,Counted live,Adult,105
2011,10/8/2011,Counted live,Adult,59
2011,10/9/2011,Counted live,Adult,23
2011,10/10/2011,Counted live,Adult,6
2011,10/11/2011,Counted live,Adult,9
2011,10/12/2011,Counted live,Adult,6
2011,10/13/2011,Counted live,Adult,7
2011,10/14/2011,Counted live,Adult,15
2011,10/15/2011,Counted live,Adult,2
2011,10/16/2011,Counted live,Adult,55
2011,10/17/2011,Counted live,Adult,6
2011,10/19/2011,Counted live,Adult,18
2011,10/20/2011,Counted live,Adult,4
2011,10/21/2011,Counted live,Adult,7
2011,10/22/2011,Counted live,Adult,23
2011,10/23/2011,Counted live,Adult,19
2011,10/24/2011,Counted live,Adult,6
2011,10/25/2011,Counted live,Adult,8
2011,10/26/2011,Counted live,Adult,24
2011,10/27/2011,Counted live,Adult,13
2011,10/28/2011,Counted live,Adult,13
2011,10/29/2011,Counted live,Adult,10
2011,10/31/2011,Counted live,Adult,8
2011,11/1/2011,Counted live,Adult,5
2011,11/3/2011,Counted live,Adult,8
2011,11/4/2011,Counted live,Adult,6
2011,11/5/2011,Counted live,Adult,11
2011,11/6/2011,Counted live,Adult,5
2011,11/7/2011,Counted live,Adult,4
2011,11/8/2011,Counted live,Adult,64
2011,11/9/2011,Counted live,Adult,29
2011,11/10/2011,Counted live,Adult,6
2011,11/11/2011,Counted live,Adult,2
2012,7/14/2012,Counted live,Adult,1
2012,7/25/2012,Counted live,Adult,1
2012,7/26/2012,Counted live,Adult,1
2012,7/27/2012,Counted live,Adult,3
2012,7/28/2012,Counted live,Adult,1
2012,7/29/2012,Counted live,Adult,3
2012,7/30/2012,Counted live,Adult,1
2012,8/1/2012,Counted live,Adult,9
2012,8/2/2012,Counted live,Adult,3
2012,8/3/2012,Counted live,Adult,5
2012,8/4/2012,Counted live,Adult,1
2012,8/5/2012,Counted live,Adult,9
2012,8/6/2012,Counted live,Adult,11
2012,8/7/2012,Counted live,Adult,8
2012,8/8/2012,Counted live,Adult,4
2012,8/9/2012,Counted live,Adult,4
2012,8/10/2012,Counted live,Adult,13
2012,8/11/2012,Counted live,Adult,4
2012,8/12/2012,Counted live,Adult,3
2012,8/13/2012,Counted live,Adult,3
2012,8/14/2012,Counted live,Adult,9
2012,8/15/2012,Counted live,Adult,36
2012,8/16/2012,Counted live,Adult,12
2012,8/17/2012,Counted live,Adult,21
2012,8/18/2012,Counted live,Adult,9
2012,8/19/2012,Counted live,Adult,8
2012,8/20/2012,Counted live,Adult,39
2012,8/21/2012,Counted live,Adult,19
2012,8/22/2012,Counted live,Adult,10
2012,8/23/2012,Counted live,Adult,13
2012,8/24/2012,Counted live,Adult,18
2012,8/25/2012,Counted live,Adult,11
2012,8/26/2012,Counted live,Adult,16
2012,8/27/2012,Counted live,Adult,28
2012,8/28/2012,Counted live,Adult,36
2012,8/29/2012,Counted live,Adult,57
2012,8/30/2012,Counted live,Adult,36
2012,8/31/2012,Counted live,Adult,30
2012,9/1/2012,Counted live,Adult,47
2012,9/2/2012,Counted live,Adult,17
2012,9/3/2012,Counted live,Adult,26
2012,9/4/2012,Counted live,Adult,19
2012,9/5/2012,Counted live,Adult,28
2012,9/6/2012,Counted live,Adult,25
2012,9/7/2012,Counted live,Adult,7
2012,9/8/2012,Counted live,Adult,38
2012,9/9/2012,Counted live,Adult,101
2012,9/10/2012,Counted live,Adult,47
2012,9/11/2012,Counted live,Adult,21
2012,9/12/2012,Counted live,Adult,5
2012,9/13/2012,Counted live,Adult,11
2012,9/14/2012,Counted live,Adult,38
2012,9/15/2012,Counted live,Adult,3
2012,9/16/2012,Counted live,Adult,35
2012,9/17/2012,Counted live,Adult,93
2012,9/18/2012,Counted live,Adult,39
2012,9/19/2012,Counted live,Adult,59
2012,9/20/2012,Counted live,Adult,26
2012,9/21/2012,Counted live,Adult,61
2012,9/22/2012,Counted live,Adult,29
2012,9/23/2012,Counted live,Adult,7
2012,9/24/2012,Counted live,Adult,26
2012,9/25/2012,Counted live,Adult,22
2012,9/26/2012,Counted live,Adult,31
2012,9/27/2012,Counted live,Adult,12
2012,9/29/2012,Counted live,Adult,11
2012,9/30/2012,Counted live,Adult,15
2012,10/2/2012,Counted live,Adult,22
2012,10/3/2012,Counted live,Adult,16
2012,10/4/2012,Counted live,Adult,8
2012,10/5/2012,Counted live,Adult,23
2012,10/6/2012,Counted live,Adult,93
2012,10/7/2012,Counted live,Adult,37
2012,10/8/2012,Counted live,Adult,48
2012,10/9/2012,Counted live,Adult,9
2012,10/10/2012,Counted live,Adult,9
2012,10/11/2012,Counted live,Adult,2
2012,10/12/2012,Counted live,Adult,9
2012,10/13/2012,Counted live,Adult,6
2012,10/14/2012,Counted live,Adult,2
2012,10/15/2012,Counted live,Adult,1
2012,10/16/2012,Counted live,Adult,4
2012,10/17/2012,Counted live,Adult,3
2012,10/18/2012,Counted live,Adult,2
2012,10/19/2012,Counted live,Adult,7
2012,10/20/2012,Counted live,Adult,12
2012,10/21/2012,Counted live,Adult,11
2012,10/22/2012,Counted live,Adult,57
2012,10/23/2012,Counted live,Adult,8
2012,10/24/2012,Counted live,Adult,7
2012,10/25/2012,Counted live,Adult,4
2012,10/26/2012,Counted live,Adult,4
2012,10/27/2012,Counted live,Adult,6
2012,10/28/2012,Counted live,Adult,7
2012,10/29/2012,Counted live,Adult,6
2012,10/30/2012,Counted live,Adult,8
2012,10/31/2012,Counted live,Adult,4
2012,11/2/2012,Counted live,Adult,1
2012,11/5/2012,Counted live,Adult,2
2012,11/9/2012,Counted live,Adult,3
2012,11/10/2012,Counted live,Adult,2
2013,7/15/2013,Counted live,Adult,1
2013,8/2/2013,Counted live,Adult,2
2013,8/15/2013,Counted live,Adult,1
2013,8/18/2013,Counted live,Adult,13
2013,8/19/2013,Counted live,Adult,3
2013,8/20/2013,Counted live,Adult,7
2013,8/21/2013,Counted live,Adult,11
2013,8/22/2013,Counted live,Adult,34
2013,8/23/2013,Counted live,Adult,73
2013,8/24/2013,Counted live,Adult,37
2013,8/25/2013,Counted live,Adult,15
2013,8/26/2013,Counted live,Adult,21
2013,8/27/2013,Counted live,Adult,21
2013,8/28/2013,Counted live,Adult,23
2013,8/29/2013,Counted live,Adult,18
2013,8/30/2013,Counted live,Adult,19
2013,8/31/2013,Counted live,Adult,10
2013,9/1/2013,Counted live,Adult,12
2013,9/2/2013,Counted live,Adult,9
2013,9/3/2013,Counted live,Adult,7
2013,9/4/2013,Counted live,Adult,6
2013,9/5/2013,Counted live,Adult,36
2013,9/6/2013,Counted live,Adult,15
2013,9/7/2013,Counted live,Adult,56
2013,9/8/2013,Counted live,Adult,7
2013,9/9/2013,Counted live,Adult,30
2013,9/10/2013,Counted live,Adult,12
2013,9/11/2013,Counted live,Adult,19
2013,9/12/2013,Counted live,Adult,13
2013,9/13/2013,Counted live,Adult,16
2013,9/14/2013,Counted live,Adult,5
2013,9/15/2013,Counted live,Adult,17
2013,9/16/2013,Counted live,Adult,4
2013,9/17/2013,Counted live,Adult,57
2013,9/18/2013,Counted live,Adult,72
2013,9/19/2013,Counted live,Adult,80
2013,9/20/2013,Counted live,Adult,39
2013,9/21/2013,Counted live,Adult,35
2013,9/22/2013,Counted live,Adult,103
2013,9/23/2013,Counted live,Adult,65
2013,9/24/2013,Counted live,Adult,56
2013,9/25/2013,Counted live,Adult,17
2013,9/26/2013,Counted live,Adult,32
2013,9/27/2013,Counted live,Adult,52
2013,9/28/2013,Counted live,Adult,121
2013,9/29/2013,Counted live,Adult,7
2013,9/30/2013,Counted live,Adult,101
2013,10/1/2013,Counted live,Adult,121
2013,10/2/2013,Counted live,Adult,131
2013,10/3/2013,Counted live,Adult,78
2013,10/4/2013,Counted live,Adult,37
2013,10/5/2013,Counted live,Adult,103
2013,10/6/2013,Counted live,Adult,11
2013,10/7/2013,Counted live,Adult,5
2013,10/8/2013,Counted live,Adult,20
2013,10/9/2013,Counted live,Adult,39
2013,10/10/2013,Counted live,Adult,4
2013,10/11/2013,Counted live,Adult,89
2013,10/12/2013,Counted live,Adult,128
2013,10/13/2013,Counted live,Adult,148
2013,10/14/2013,Counted live,Adult,32
2013,10/15/2013,Counted live,Adult,12
2013,10/16/2013,Counted live,Adult,95
2013,10/17/2013,Counted live,Adult,101
2013,10/18/2013,Counted live,Adult,72
2013,10/19/2013,Counted live,Adult,47
2013,10/20/2013,Counted live,Adult,18
2013,10/21/2013,Counted live,Adult,44
2013,10/22/2013,Counted live,Adult,46
2013,10/23/2013,Counted live,Adult,30
2013,10/24/2013,Counted live,Adult,27
2013,10/25/2013,Counted live,Adult,24
2013,10/26/2013,Counted live,Adult,18
2013,10/27/2013,Counted live,Adult,16
2013,10/28/2013,Counted live,Adult,22
2013,10/29/2013,Counted live,Adult,12
2013,10/30/2013,Counted live,Adult,9
2013,10/31/2013,Counted live,Adult,10
2013,11/1/2013,Counted live,Adult,20
2013,11/2/2013,Counted live,Adult,14
2013,11/3/2013,Counted live,Adult,5
2013,11/4/2013,Counted live,Adult,15
2013,11/5/2013,Counted live,Adult,10
2014,7/25/2014,Counted live,Adult,1
2014,7/27/2014,Counted live,Adult,1
2014,7/28/2014,Counted live,Adult,1
2014,7/29/2014,Counted live,Adult,1
2014,7/30/2014,Counted live,Adult,3
2014,7/31/2014,Counted live,Adult,9
2014,8/1/2014,Counted live,Adult,6
2014,8/2/2014,Counted live,Adult,7
2014,8/5/2014,Counted live,Adult,1
2014,8/8/2014,Counted live,Adult,3
2014,8/9/2014,Counted live,Adult,3
2014,8/10/2014,Counted live,Adult,16
2014,8/11/2014,Counted live,Adult,9
2014,8/12/2014,Counted live,Adult,21
2014,8/13/2014,Counted live,Adult,2
2014,8/14/2014,Counted live,Adult,7
2014,8/15/2014,Counted live,Adult,4
2014,8/16/2014,Counted live,Adult,7
2014,8/17/2014,Counted live,Adult,5
2014,8/18/2014,Counted live,Adult,9
2014,8/19/2014,Counted live,Adult,22
2014,8/20/2014,Counted live,Adult,15
2014,8/21/2014,Counted live,Adult,20
2014,8/22/2014,Counted live,Adult,5
2014,8/23/2014,Counted live,Adult,24
2014,8/24/2014,Counted live,Adult,6
2014,8/25/2014,Counted live,Adult,26
2014,8/26/2014,Counted live,Adult,51
2014,8/27/2014,Counted live,Adult,20
2014,8/28/2014,Counted live,Adult,19
2014,8/29/2014,Counted live,Adult,10
2014,8/30/2014,Counted live,Adult,73
2014,8/31/2014,Counted live,Adult,24
2014,9/1/2014,Counted live,Adult,5
2014,9/2/2014,Counted live,Adult,66
2014,9/3/2014,Counted live,Adult,43
2014,9/4/2014,Counted live,Adult,110
2014,9/5/2014,Counted live,Adult,98
2014,9/6/2014,Counted live,Adult,75
2014,9/7/2014,Counted live,Adult,17
2014,9/8/2014,Counted live,Adult,36
2014,9/9/2014,Counted live,Adult,13
2014,9/10/2014,Counted live,Adult,56
2014,9/11/2014,Counted live,Adult,16
2014,9/12/2014,Counted live,Adult,7
2014,9/13/2014,Counted live,Adult,7
2014,9/14/2014,Counted live,Adult,23
2014,9/15/2014,Counted live,Adult,26
2014,9/16/2014,Counted live,Adult,24
2014,9/17/2014,Counted live,Adult,14
2014,9/18/2014,Counted live,Adult,1
2014,9/19/2014,Counted live,Adult,51
2014,9/20/2014,Counted live,Adult,41
2014,9/21/2014,Counted live,Adult,16
2014,9/22/2014,Counted live,Adult,46
2014,9/23/2014,Counted live,Adult,67
2014,9/24/2014,Counted live,Adult,110
2014,9/25/2014,Counted live,Adult,82
2014,9/26/2014,Counted live,Adult,101
2014,9/27/2014,Counted live,Adult,22
2014,9/28/2014,Counted live,Adult,92
2014,9/29/2014,Counted live,Adult,19
2014,9/30/2014,Counted live,Adult,48
2014,10/1/2014,Counted live,Adult,46
2014,10/2/2014,Counted live,Adult,45
2014,10/3/2014,Counted live,Adult,53
2014,10/4/2014,Counted live,Adult,40
2014,10/5/2014,Counted live,Adult,11
2014,10/6/2014,Counted live,Adult,22
2014,10/7/2014,Counted live,Adult,123
2014,10/8/2014,Counted live,Adult,303
2014,10/9/2014,Counted live,Adult,209
2014,10/10/2014,Counted live,Adult,16
2014,10/11/2014,Counted live,Adult,6
2014,10/12/2014,Counted live,Adult,22
2014,10/13/2014,Counted live,Adult,23
2014,10/14/2014,Counted live,Adult,91
2014,10/15/2014,Counted live,Adult,22
2014,10/16/2014,Counted live,Adult,142
2014,10/17/2014,Counted live,Adult,172
2014,10/18/2014,Counted live,Adult,50
2014,10/19/2014,Counted live,Adult,26
2014,10/20/2014,Counted live,Adult,35
2014,10/21/2014,Counted live,Adult,25
2014,10/22/2014,Counted live,Adult,40
2014,10/23/2014,Counted live,Adult,63
2014,10/24/2014,Counted live,Adult,150
2014,10/25/2014,Counted live,Adult,253
2014,10/26/2014,Counted live,Adult,64
2014,10/27/2014,Counted live,Adult,38
2014,10/28/2014,Counted live,Adult,42
2014,10/29/2014,Counted live,Adult,27
2014,10/30/2014,Counted live,Adult,14
2014,10/31/2014,Counted live,Adult,15
2014,11/1/2014,Counted live,Adult,24
2014,11/2/2014,Counted live,Adult,6
2014,11/3/2014,Counted live,Adult,12
2014,11/4/2014,Counted live,Adult,5
2014,11/5/2014,Counted live,Adult,4
2014,11/6/2014,Counted live,Adult,10
2014,11/8/2014,Counted live,Adult,3
2014,11/9/2014,Counted live,Adult,15
2015,7/25/2015,Counted live,Adult,1
2015,7/27/2015,Counted live,Adult,2
2015,7/31/2015,Counted live,Adult,2
2015,8/2/2015,Counted live,Adult,2
2015,8/3/2015,Counted live,Adult,3
2015,8/4/2015,Counted live,Adult,3
2015,8/5/2015,Counted live,Adult,3
2015,8/6/2015,Counted live,Adult,2
2015,8/7/2015,Counted live,Adult,6
2015,8/8/2015,Counted live,Adult,3
2015,8/9/2015,Counted live,Adult,3
2015,8/10/2015,Counted live,Adult,5
2015,8/11/2015,Counted live,Adult,3
2015,8/12/2015,Counted live,Adult,14
2015,8/13/2015,Counted live,Adult,1
2015,8/14/2015,Counted live,Adult,2
2015,8/15/2015,Counted live,Adult,10
2015,8/16/2015,Counted live,Adult,16
2015,8/17/2015,Counted live,Adult,8
2015,8/19/2015,Counted live,Adult,2
2015,8/20/2015,Counted live,Adult,8
2015,8/21/2015,Counted live,Adult,4
2015,8/22/2015,Counted live,Adult,10
2015,8/23/2015,Counted live,Adult,6
2015,8/24/2015,Counted live,Adult,25
2015,8/25/2015,Counted live,Adult,9
2015,8/26/2015,Counted live,Adult,15
2015,8/27/2015,Counted live,Adult,28
2015,8/28/2015,Counted live,Adult,6
2015,8/29/2015,Counted live,Adult,11
2015,8/30/2015,Counted live,Adult,2
2015,9/1/2015,Counted live,Adult,6
2015,9/2/2015,Counted live,Adult,17
2015,9/3/2015,Counted live,Adult,11
2015,9/4/2015,Counted live,Adult,29
2015,9/5/2015,Counted live,Adult,27
2015,9/6/2015,Counted live,Adult,32
2015,9/7/2015,Counted live,Adult,37
2015,9/8/2015,Counted live,Adult,23
2015,9/9/2015,Counted live,Adult,17
2015,9/10/2015,Counted live,Adult,5
2015,9/11/2015,Counted live,Adult,13
2015,9/12/2015,Counted live,Adult,25
2015,9/13/2015,Counted live,Adult,1
2015,9/14/2015,Counted live,Adult,9
2015,9/15/2015,Counted live,Adult,18
2015,9/16/2015,Counted live,Adult,3
2015,9/17/2015,Counted live,Adult,8
2015,9/18/2015,Counted live,Adult,3
2015,9/20/2015,Counted live,Adult,4
2015,9/21/2015,Counted live,Adult,3
2015,9/22/2015,Counted live,Adult,19
2015,9/23/2015,Counted live,Adult,15
2015,9/24/2015,Counted live,Adult,19
2015,9/25/2015,Counted live,Adult,17
2015,9/26/2015,Counted live,Adult,27
2015,9/27/2015,Counted live,Adult,16
2015,9/28/2015,Counted live,Adult,14
2015,9/29/2015,Counted live,Adult,4
2015,9/30/2015,Counted live,Adult,7
2015,10/1/2015,Counted live,Adult,2
2015,10/2/2015,Counted live,Adult,4
