Year,Catch Date,Stat Week,Harvest,Gear,District,Percent Males,Sample Size,Fish Weight Pounds,Number of Fish Weighed
2015,8/27/2015 0:00,35,Traditional State Managed Fisheries,Purse Seine,109,38,300,810.64,300
2015,8/28/2015 0:00,35,Traditional State Managed Fisheries,Purse Seine,112,38.33333333,300,899,300
2015,8/31/2015 0:00,36,Traditional State Managed Fisheries,Purse Seine,109,42.1875,192,603,192
2015,8/31/2015 0:00,36,Traditional State Managed Fisheries,Purse Seine,113,50.66666667,300,934,300
2015,7/17/2016 0:00,30,Test Fisheries for Run Strength Assessment,Purse Seine,112,53,200,75788,18947
2016,6/26/2016 0:00,27,Traditional State Managed Fisheries,Purse Seine,112,69.09090909,165,768,165
2016,6/27/2016 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,109,74.28571429,35,,
2016,7/3/2016 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,69.33333333,150,713,157
2016,7/3/2016 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,57.33333333,300,1247,300
2016,7/3/2016 0:00,28,Traditional State Managed Fisheries,Purse Seine,112,66.66666667,300,1350,300
2016,7/4/2016 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,69,300,1292,310
2016,7/7/2016 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,56.66666667,300,1240,315
2016,7/7/2016 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,52.99162479,597,2610.01,611
2016,7/10/2016 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,49.44444444,900,3788,910
2016,7/10/2016 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,59.53947368,304,1344,304
2016,7/10/2016 0:00,29,Traditional State Managed Fisheries,Purse Seine,112,54,300,1261,300
2016,7/11/2016 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,56.57142857,350,,
2016,7/14/2016 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,43.33333333,300,1218,300
2016,7/14/2016 0:00,29,Traditional State Managed Fisheries,Purse Seine,111,65,200,900,200
2016,7/15/2016 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,47.30538922,334,,
2016,7/16/2016 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,53.66666667,300,1272,310
2016,7/17/2016 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,65.38461538,130,515,130
2016,7/17/2016 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,52,300,1263,300
2016,7/17/2016 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,42,300,1245,300
2016,7/18/2016 0:00,30,Test Fisheries for Run Strength Assessment,Purse Seine,109,50.33333333,300,,
2016,7/21/2016 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,50,300,1209,300
2016,7/24/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,48,300,1362,320
2016,7/24/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,45,300,608,300
2016,7/24/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,36.66666667,300,1341,300
2016,7/26/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,46.33333333,300,1280,310
2016,7/28/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,45,300,1385,310
2016,7/28/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,45.66666667,600,2641,621
2016,7/28/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,43.33333333,300,620,300
2016,7/28/2016 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,41.33333333,300,1407,300
2016,7/29/2016 0:00,31,Test Fisheries for Run Strength Assessment,Purse Seine,109,39.71428571,350,,
2016,7/31/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,47.33333333,300,1282,310
2016,7/31/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,43.33333333,300,1301,300
2016,8/1/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,42.5,600,2570,610
2016,8/1/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,43,300,596,300
2016,8/4/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,39.66666667,300,1348,310
2016,8/4/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,41.77777778,450,2035,460
2016,8/4/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,50.44247788,113,425,113
2016,8/5/2016 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,49.73262032,187,638,187
2016,8/8/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,39.66666667,300,1768,410
2016,8/9/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,50.33333333,300,1391,310
2016,8/9/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,106,42,150,617,150
2016,8/9/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,40.33333333,300,1218,300
2016,8/12/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,43.33333333,297,1555.29,316
2016,8/12/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,43.99375975,641,2960,641
2016,8/12/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,40.54054054,259,1053,259
2016,8/12/2016 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,43.24324324,222,979,222
2016,8/15/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,41.61290323,310,1431,310
2016,8/15/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,106,42.66666667,300,1305,300
2016,8/15/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,113,38.66666667,300,1401,300
2016,8/16/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,48.33333333,300,1517,318
2016,8/16/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,44.33333333,297,1420.65,306
2016,8/18/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,47,300,1560,310
2016,8/18/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,45.66666667,300,1358,310
2016,8/18/2016 0:00,34,Traditional State Managed Fisheries,Purse Seine,113,43.66666667,300,1457,300
2017,6/18/2017 0:00,25,Traditional State Managed Fisheries,Purse Seine,112,72.89156627,166,773,166
2017,6/25/2017 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,74.19354839,310,1206,310
2017,6/29/2017 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,57.33333333,300,1201,300
2017,7/2/2017 0:00,27,Traditional State Managed Fisheries,Purse Seine,101,71.33333333,300,,
2017,7/2/2017 0:00,27,Traditional State Managed Fisheries,Purse Seine,112,67.16666667,600,1350,300
2017,7/2/2017 0:00,27,Traditional State Managed Fisheries,Purse Seine,113,65.33333333,300,2062,366
2017,7/2/2017 0:00,27,Traditional State Managed Fisheries,Purse Seine,,,,,
2017,7/6/2017 0:00,27,Traditional State Managed Fisheries,Purse Seine,101,63.33333333,150,783,162
2017,7/6/2017 0:00,27,Traditional State Managed Fisheries,Purse Seine,112,56.66666667,300,350,100
2017,7/9/2017 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,56.66666667,300,1356,300
2017,7/9/2017 0:00,28,Traditional State Managed Fisheries,Purse Seine,114,51.82724252,301,341,100
2017,7/13/2017 0:00,28,Traditional State Managed Fisheries,Purse Seine,110,58.66666667,300,1224,300
2017,7/13/2017 0:00,28,Traditional State Managed Fisheries,Purse Seine,112,45.66666667,300,,
2017,7/13/2017 0:00,28,Traditional State Managed Fisheries,Purse Seine,114,55.33333333,300,,
2017,7/16/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,53.5159129,597,2255.84,597
2017,7/16/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,58,300,1213,300
2017,7/16/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,110,55.66666667,300,1137,300
2017,7/16/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,112,51.33333333,300,384,100
2017,7/16/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,114,53,300,303,100
2017,7/17/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,113,70.66666667,105,21357.7,5620
2017,7/20/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,48,150,623,150
2017,7/20/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,110,57.66666667,300,1128,300
2017,7/20/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,113,52.13483146,445,1669,445
2017,7/21/2017 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,51.33333333,150,581,150
2017,7/23/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,51.66666667,300,1147,300
2017,7/23/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,62.28956229,297,1187,322
2017,7/23/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,62.17391304,230,764,230
2017,7/23/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,55.33333333,300,1112,300
2017,7/23/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,113,54.66666667,600,2339,600
2017,7/23/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,114,56.33333333,300,321,100
2017,7/24/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,113,63.77777778,450,1740,450
2017,7/27/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,50.33333333,300,1177,313
2017,7/27/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,65.56291391,151,0,150
2017,7/28/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,72.66666667,150,523,150
2017,7/28/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,58.66666667,150,530,150
2017,7/29/2017 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,48,150,510,150
2017,7/31/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,42,300,1105,323
2017,7/31/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,55.33333333,150,554,150
2017,7/31/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,46,300,1140,300
2017,7/31/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,49.66666667,300,1060,300
2017,7/31/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,51,300,1026,300
2017,7/31/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,49.66666667,300,0,300
2017,8/1/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,59.33333333,150,546,150
2017,8/1/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,49,300,993,300
2017,8/4/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,56.76567657,303,1193,331
2017,8/4/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,55,300,1109,312
2017,8/4/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,47.52475248,303,1015,303
2017,8/4/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,46.33333333,300,1003,300
2017,8/4/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,114,46,300,328,100
2017,8/4/2017 0:00,31,Traditional State Managed Fisheries,Purse Seine,,,,,
2017,8/8/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,50.66666667,300,1137,319
2017,8/8/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,55.66666667,300,1173,300
2017,8/8/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,47.64705882,170,581,153
2017,8/8/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,59.66666667,300,1029,300
2017,8/8/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,110,48.66666667,150,607,150
2017,8/8/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,38.33333333,300,335,100
2017,8/9/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,110,38.66666667,150,539,150
2017,8/9/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,52,150,489,150
2017,8/12/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,55.66666667,300,1061,300
2017,8/12/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,50.66666667,150,552,150
2017,8/12/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,45.33333333,300,986,300
2017,8/12/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,39.33333333,300,,
2017,8/12/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,50,150,488,150
2017,8/12/2017 0:00,32,Traditional State Managed Fisheries,Purse Seine,114,47.33333333,300,,
2017,8/13/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,45.33333333,150,518,150
2017,8/13/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,50.66666667,150,574,150
2017,8/13/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,112,49.35064935,308,0,308
2017,8/16/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,47.33333333,300,1128,312
2017,8/16/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,54.66666667,300,1083,300
2017,8/16/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,42,300,1055,300
2017,8/16/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,112,37.33333333,300,,
2017,8/17/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,52.66666667,300,1017,300
2017,8/17/2017 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,50.49180328,305,1050,305
2017,8/20/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,46,300,1131,308
2017,8/20/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,51.66666667,300,1063,308
2017,8/20/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,107,52,300,1038,300
2017,8/20/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,112,38.66666667,300,360,100
2017,8/20/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,114,39,300,0,300
2017,8/21/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,40,160,549,160
2017,8/22/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,34,150,499,150
2017,8/24/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,40,300,1004,302
2017,8/24/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,107,49.01315789,304,1049,304
2017,8/24/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,112,34.66666667,300,0,300
2017,8/25/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,49.66666667,300,1091,310
2017,8/25/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,33.33333333,156,521,150
2017,8/25/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,105,44.51827243,301,992,301
2017,8/25/2017 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,40,300,961,300
2017,8/28/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,109,34.66666667,150,466,150
2017,8/28/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,112,40,305,,
2017,8/28/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,113,43.42105263,152,318,152
2017,8/29/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,101,51.33333333,300,1078,300
2017,8/29/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,104,37.33333333,300,992,300
2017,8/29/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,105,43.33333333,300,997,300
2017,8/29/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,109,38,150,494,150
2017,8/29/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,,,,,
2017,9/2/2017 0:00,35,Traditional State Managed Fisheries,Purse Seine,109,36.33333333,300,914,300
2018,7/2/2018 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,109,79.85074627,134,488,134
2018,7/9/2018 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,109,68.62745098,51,197,51
2018,7/10/2018 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,109,74,150,3600,1075
2018,7/15/2018 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,59.33333333,600,2230,600
2018,7/15/2018 0:00,29,Traditional State Managed Fisheries,Purse Seine,112,57,300,440,108
2018,7/16/2018 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,62.66666667,150,7529,2065
2018,7/17/2018 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,62.66666667,150,4520,1218
2018,7/19/2018 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,58,450,1258,450
2018,7/19/2018 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,48.81516588,211,873,230
2018,7/20/2018 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,58,100,434,100
2018,7/22/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,47,300,1307,315
2018,7/22/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,103,56.84931507,146,,
2018,7/22/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,56.81063123,301,1127,301
2018,7/22/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,54.33333333,300,1212,300
2018,7/22/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,49.9092559,551,,
2018,7/23/2018 0:00,30,Test Fisheries for Run Strength Assessment,Purse Seine,109,60,150,17557,4306
2018,7/24/2018 0:00,30,Test Fisheries for Run Strength Assessment,Purse Seine,109,56,150,14836,3204
2018,7/26/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,35.66666667,300,1390,319
2018,7/26/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,47.08818636,601,2477,637
2018,7/26/2018 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,42.43421053,304,1206,304
2018,7/29/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,49.64285714,280,1277,326
2018,7/29/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,54,300,1220,300
2018,7/29/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,49.66666667,300,1218,300
2018,7/29/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,60,300,1128,300
2018,7/29/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,41,300,357,93
2018,8/2/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,40.66666667,300,1127,320
2018,8/2/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,51,300,1330,333
2018,8/2/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,105,51,300,1262,300
2018,8/2/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,49.34640523,306,1142,306
2018,8/2/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,57,300,1107,300
2018,8/2/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,46.68094218,467,1303,307
2018,8/3/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,54.71698113,53,244,53
2018,8/3/2018 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,62.66666667,150,586,150
2018,8/5/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,49.8349835,303,1427,333
2018,8/5/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,45,300,1281,315
2018,8/5/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,45.33333333,300,1221,300
2018,8/5/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,43.66666667,300,1177,300
2018,8/5/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,52.65780731,602,1133,302
2018,8/9/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,42,300,1431,340
2018,8/9/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,52.44755245,143,618,143
2018,8/9/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,50.84269663,356,1356,356
2018,8/9/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,51.10410095,317,1180,317
2018,8/9/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,52.82051282,390,1678,390
2018,8/10/2018 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,43,300,1373,339
2018,8/12/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,43.66666667,300,1211,300
2018,8/12/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,46.32352941,136,558,136
2018,8/12/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,41,300,1126,300
2018,8/12/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,35.85526316,304,418,101
2018,8/13/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,43.33333333,300,1464,364
2018,8/13/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,35.02202643,454,10118,2471
2018,8/16/2018 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,33.11036789,299,1193,299
2018,8/19/2018 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,44.80519481,154,673,155
2018,8/19/2018 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,35.54817276,301,1183,301
2018,8/23/2018 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,44.44444444,450,1906,458
2018,8/23/2018 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,26.97368421,152,608,152
2019,6/30/2019 0:00,27,Traditional State Managed Fisheries,Purse Seine,107,51.1627907,301,1456,301
2019,6/30/2019 0:00,27,Traditional State Managed Fisheries,Purse Seine,112,71.94244604,139,,
2019,7/7/2019 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,56.66666667,300,1484,318
2019,7/7/2019 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,67,300,1153,300
2019,7/7/2019 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,52,300,1323,300
2019,7/7/2019 0:00,28,Traditional State Managed Fisheries,Purse Seine,112,54.06301824,603,162,229
2019,7/14/2019 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,50,304,1201,304
2019,7/14/2019 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,62.07455429,617,2415,617
2019,7/14/2019 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,45.0166113,602,1550,345
2019,7/18/2019 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,46.79487179,312,1414,312
2019,7/18/2019 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,48.13664596,644,2200,644
2019,7/18/2019 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,50.43478261,460,1887,450
2019,7/21/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,49.36305732,314,1304,314
2019,7/21/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,49.23076923,195,814,195
2019,7/21/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,48.17275748,33.11,19.25,5
2019,7/22/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,52.38095238,105,467,105
2019,7/25/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,49.66666667,300,1295,312
2019,7/25/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,44.66666667,150,610,150
2019,7/25/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,54.33333333,300,996,300
2019,7/25/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,113,52.15946844,301,380,110
2019,7/26/2019 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,48.66666667,150,571,150
2019,7/28/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,54.63576159,302,1258,302
2019,7/28/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,53.94594595,925,2350,694
2019,7/28/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,105,49.66666667,300,1029,300
2019,7/28/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,47.66666667,300,1095,300
2019,7/28/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,53,300,1108,300
2019,7/28/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,46.51162791,602,352,100
2019,7/31/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,47.33333333,300,1218,300
2019,7/31/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,48.79227053,621,2131,611
2019,7/31/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,43.33333333,300,1088,300
2019,8/1/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,105,50,150,523,150
2019,8/1/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,54.30463576,302,1026,302
2019,8/1/2019 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,54.66666667,300,1050,300
2019,8/4/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,50.66666667,300,1142,300
2019,8/4/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,46.33333333,300,1053,300
2019,8/4/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,40.58823529,170,601,170
2019,8/4/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,52.33333333,300,986,300
2019,8/5/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,51.2987013,154,575,154
2019,8/5/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,33.66666667,300,1029,300
2019,8/5/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,106,56.66666667,150,1106,284
2019,8/5/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,44.66666667,150,516,150
2019,8/5/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,48.66666667,300,1164,328
2019,8/8/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,48.21428571,616,2242,616
2019,8/8/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,102,50,326,1158,326
2019,8/8/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,39.40042827,467,1609,467
2019,8/8/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,39.66666667,300,1014,300
2019,8/8/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,45.4248366,306,1054,306
2019,8/8/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,49.33333333,300,1039,300
2019,8/9/2019 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,46.14035088,570,2199,624
2019,8/12/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,47.03947368,304,1110,304
2019,8/12/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,39.93558776,621,2148,621
2019,8/12/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,40,150,505,150
2019,8/12/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,40.16666667,600,1154,350
2019,8/15/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,40.06622517,302,175,50
2019,8/16/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,39.86928105,306,1058,306
2019,8/16/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,43,300,986,300
2019,8/16/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,46.89655172,290,885,300
2019,8/16/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,40.2640264,303,176,50
2019,8/17/2019 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,36.53846154,156,534,156
2019,8/20/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,45.03311258,302,1104,302
2019,8/20/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,50.51020408,196,657,196
2019,8/20/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,105,40.625,160,516,150
2019,8/20/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,37.33333333,300,959,300
2019,8/20/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,113,48.66666667,150,1070,318
